2026-09-11 02:56,final1_0.94623.csv,0.946238,0.94614
2026-09-11 03:10,blend3_0.94613.csv,0.946140,0.94613
2026-09-11 01:35,final2_0.94636.csv,0.946365,0.94636
2026-09-11 04:15,final5_0.94639.csv,0.946396,0.94636
2026-09-11 08:40,final6_0.94640.csv,0.946410,0.94636
2026-09-16,mega1_0.94648.csv,0.946476,0.94643
2026-09-16,mega3_a70.csv,anchor-mix,0.94649
2026-09-16,mega2_a50.csv,anchor-mix,0.94648
